garden	basement	elevator	balcony	floor (storey)	nmbr of rooms	construction year	unemployment	Anteil Gruenenwaehler	price
FALSE	TRUE	TRUE	TRUE	1	3	2023	1	2	1
FALSE	TRUE	TRUE	FALSE	1	3	2022	2	1	1
FALSE	TRUE	TRUE	FALSE	-1	2.5	2010	1	1	1
FALSE	FALSE	TRUE	FALSE	-1	3	2022	2	1	1
TRUE	TRUE	TRUE	TRUE	4	2	2018	1	1	1
FALSE	TRUE	TRUE	TRUE	6	4	1981	2	1	1
TRUE	TRUE	TRUE	TRUE	1	2	2021	1	3	1
FALSE	TRUE	TRUE	TRUE	-1	4	2023	2	1	1
FALSE	FALSE	TRUE	TRUE	5	3	1980	3	3	1
FALSE	TRUE	TRUE	TRUE	4	2.5	2001	1	3	1
FALSE	TRUE	TRUE	FALSE	1	4	2023	2	1	1
TRUE	TRUE	TRUE	FALSE	-1	2	2021	1	3	1
FALSE	TRUE	TRUE	FALSE	-1	3	2023	2	1	1
TRUE	TRUE	TRUE	FALSE	-1	3	2023	1	2	1
FALSE	FALSE	FALSE	TRUE	2	3.5	1999	2	1	1
FALSE	FALSE	FALSE	TRUE	-1	3	1990	2	1	1
TRUE	TRUE	FALSE	TRUE	1	4.5	1971	2	1	1
TRUE	TRUE	TRUE	TRUE	-1	3	1993	2	1	1
TRUE	TRUE	TRUE	TRUE	-1	3	1993	2	1	1
TRUE	TRUE	FALSE	FALSE	2	3	1956	1	3	1
TRUE	TRUE	TRUE	FALSE	-1	3	2019	2	3	1
FALSE	FALSE	TRUE	TRUE	2	3	1985	1	3	1
TRUE	FALSE	TRUE	FALSE	-1	2	2023	1	2	1
TRUE	TRUE	FALSE	TRUE	1	3	1983	2	1	1
FALSE	TRUE	TRUE	TRUE	1	3	2011	1	2	1
TRUE	TRUE	TRUE	TRUE	-1	3	2023	1	1	1
FALSE	TRUE	FALSE	FALSE	-1	3	1973	1	1	1
FALSE	TRUE	TRUE	FALSE	2	3	2021	1	2	1
FALSE	FALSE	FALSE	FALSE	1	4	1959	2	1	1
FALSE	FALSE	FALSE	FALSE	-1	4	1965	3	2	1
FALSE	TRUE	FALSE	TRUE	1	4	2004	2	1	1
FALSE	TRUE	TRUE	FALSE	1	2.5	1900	2	1	1
TRUE	FALSE	FALSE	FALSE	-1	4	2000	2	1	1
TRUE	TRUE	TRUE	TRUE	-1	4	2023	3	1	1
FALSE	FALSE	TRUE	TRUE	1	3	2023	1	2	1
TRUE	TRUE	FALSE	FALSE	-1	4	2007	2	1	1
FALSE	TRUE	FALSE	FALSE	5	3	2022	1	1	1
FALSE	FALSE	FALSE	FALSE	-1	4	2009	2	1	1
FALSE	TRUE	FALSE	FALSE	-1	3.5	1900	1	2	1
FALSE	FALSE	TRUE	FALSE	4	4	1973	1	3	1
FALSE	TRUE	TRUE	TRUE	12	3	1967	1	2	1
FALSE	FALSE	TRUE	TRUE	1	3	1892	2	3	1
FALSE	TRUE	FALSE	TRUE	3	4	2021	2	1	1
FALSE	TRUE	FALSE	TRUE	3	4	2021	2	1	1
FALSE	FALSE	FALSE	FALSE	-1	4	2021	2	1	1
FALSE	TRUE	FALSE	TRUE	-1	6	1953	2	1	1
TRUE	TRUE	FALSE	TRUE	2	4	1963	1	2	1
TRUE	TRUE	FALSE	TRUE	1	4	1963	1	2	1
TRUE	TRUE	FALSE	TRUE	-1	5	1981	1	1	1
FALSE	TRUE	TRUE	TRUE	2	3	2017	2	1	1
TRUE	FALSE	FALSE	FALSE	-1	5	2009	2	1	1
TRUE	TRUE	TRUE	TRUE	2	3	2022	2	1	1
TRUE	TRUE	TRUE	FALSE	-1	3	2023	2	1	1
FALSE	TRUE	TRUE	FALSE	3	3	2020	2	1	1
TRUE	FALSE	TRUE	FALSE	-1	2	2023	1	2	1
FALSE	FALSE	TRUE	TRUE	1	4	2023	1	2	1
TRUE	TRUE	TRUE	FALSE	-1	3	2021	1	2	1
FALSE	FALSE	TRUE	TRUE	1	4	2023	1	2	1
TRUE	FALSE	TRUE	FALSE	-1	4	2023	1	1	1
TRUE	FALSE	TRUE	FALSE	-1	3	2023	1	2	1
FALSE	TRUE	FALSE	FALSE	-1	4	2000	2	1	1
FALSE	TRUE	FALSE	TRUE	-1	3	2020	1	1	1
FALSE	TRUE	TRUE	TRUE	2	5	2019	3	1	1
FALSE	TRUE	TRUE	FALSE	1	4	2023	2	1	1
TRUE	TRUE	TRUE	FALSE	-1	3	1994	1	1	1
TRUE	TRUE	TRUE	TRUE	1	3	2006	1	1	1
FALSE	TRUE	TRUE	TRUE	2	2	2022	1	3	1
FALSE	TRUE	TRUE	TRUE	3	2	2020	2	1	1
TRUE	TRUE	TRUE	FALSE	-1	3	2014	3	3	1
FALSE	TRUE	FALSE	FALSE	3	3	1971	1	2	1
FALSE	FALSE	TRUE	TRUE	2	3	2023	1	1	1
TRUE	TRUE	TRUE	TRUE	-1	4	1999	1	2	1
FALSE	TRUE	FALSE	FALSE	-1	4	1999	1	2	1
FALSE	TRUE	FALSE	FALSE	1	6	1972	2	1	1
TRUE	TRUE	TRUE	TRUE	1	3	2021	1	3	1
FALSE	FALSE	TRUE	TRUE	-1	4	2020	1	1	1
FALSE	TRUE	TRUE	FALSE	-1	2.5	2012	1	3	1
TRUE	FALSE	FALSE	FALSE	2	4	1826	1	1	0
TRUE	TRUE	TRUE	TRUE	4	2	2018	1	1	1
FALSE	TRUE	TRUE	TRUE	1	3	2023	2	3	1
FALSE	FALSE	TRUE	FALSE	-1	4	2022	2	1	1
FALSE	FALSE	TRUE	FALSE	-1	5	2022	2	1	1
FALSE	FALSE	TRUE	FALSE	4	4.5	2016	2	1	1
FALSE	TRUE	TRUE	TRUE	4	4	2004	1	2	1
FALSE	TRUE	TRUE	TRUE	3	3	2022	1	3	1
FALSE	TRUE	TRUE	FALSE	2	4	2022	2	1	1
FALSE	TRUE	TRUE	TRUE	1	3	2019	2	3	1
FALSE	TRUE	TRUE	FALSE	-1	4	2022	2	1	1
TRUE	TRUE	FALSE	TRUE	-1	3	1969	2	1	1
FALSE	TRUE	TRUE	FALSE	-1	3.5	2021	1	1	1
FALSE	TRUE	TRUE	TRUE	-1	3	2018	1	1	1
TRUE	TRUE	FALSE	FALSE	1	4.5	1972	1	1	1
FALSE	TRUE	TRUE	TRUE	2	5	2012	3	1	1
FALSE	TRUE	TRUE	TRUE	1	3	2018	1	1	1
TRUE	TRUE	TRUE	TRUE	-1	3	2023	2	3	1
FALSE	FALSE	TRUE	TRUE	1	3	2023	1	2	1
FALSE	TRUE	TRUE	TRUE	1	4	2018	1	1	1
FALSE	TRUE	TRUE	TRUE	2	3	2023	2	3	1
TRUE	TRUE	TRUE	FALSE	-1	2	2023	1	1	1
TRUE	FALSE	TRUE	FALSE	-1	3	2023	1	2	1
TRUE	FALSE	TRUE	FALSE	-1	4	2023	1	1	1
TRUE	TRUE	TRUE	TRUE	1	3	2021	1	3	1
TRUE	FALSE	TRUE	FALSE	-1	4	2023	1	1	1
FALSE	TRUE	TRUE	FALSE	-1	5.5	2023	2	1	1
FALSE	TRUE	TRUE	FALSE	-1	5	2022	2	1	1
FALSE	FALSE	TRUE	TRUE	-1	4	2020	1	1	1
FALSE	FALSE	TRUE	TRUE	2	4	2023	1	2	1
FALSE	TRUE	TRUE	FALSE	-1	4	2021	1	1	1
FALSE	TRUE	FALSE	FALSE	1	4	1919	2	1	1
FALSE	TRUE	FALSE	TRUE	4	3	1951	1	3	1
FALSE	TRUE	TRUE	TRUE	1	4	2018	1	1	1
FALSE	TRUE	TRUE	TRUE	-1	4	2023	2	1	1
TRUE	TRUE	TRUE	FALSE	-1	4	2021	1	3	1
FALSE	TRUE	TRUE	FALSE	5	4.5	2008	3	3	1
TRUE	TRUE	TRUE	FALSE	5	3	2021	1	3	1
TRUE	TRUE	TRUE	FALSE	-1	5	2014	2	1	1
FALSE	TRUE	TRUE	TRUE	2	2	2022	1	3	1
FALSE	TRUE	FALSE	FALSE	-1	5	2000	2	1	1
TRUE	FALSE	TRUE	TRUE	-1	3	2023	2	1	1
FALSE	TRUE	FALSE	TRUE	1	3	1988	2	3	1
TRUE	FALSE	TRUE	FALSE	1	3	2023	1	2	1
TRUE	TRUE	FALSE	FALSE	-1	5	1982	1	2	1
FALSE	TRUE	TRUE	TRUE	2	3	1894	3	3	1
FALSE	FALSE	TRUE	FALSE	-1	5	1982	1	1	1
FALSE	TRUE	TRUE	TRUE	-1	3.5	2023	2	1	1
FALSE	TRUE	TRUE	TRUE	3	3	2022	2	1	1
FALSE	TRUE	TRUE	FALSE	2	5.5	2023	2	1	1
FALSE	FALSE	FALSE	FALSE	-1	5	1960	1	2	1
FALSE	FALSE	FALSE	FALSE	-1	5	1960	1	2	1
FALSE	FALSE	TRUE	TRUE	1	4	2022	2	1	1
FALSE	FALSE	TRUE	TRUE	3	3	2022	2	1	1
FALSE	TRUE	TRUE	FALSE	2	5.5	2023	2	1	1
TRUE	TRUE	TRUE	FALSE	-1	3.5	2021	1	3	1
FALSE	FALSE	TRUE	TRUE	-1	5	2020	1	1	1
TRUE	TRUE	TRUE	FALSE	-1	3.5	2017	1	2	1
FALSE	FALSE	TRUE	TRUE	2	4	2023	2	1	1
FALSE	FALSE	TRUE	TRUE	1	3	2023	1	2	1
TRUE	FALSE	TRUE	FALSE	-1	4	2023	1	2	1
FALSE	FALSE	FALSE	TRUE	3	3	2022	2	3	1
FALSE	FALSE	FALSE	TRUE	3	3	2022	2	3	1
FALSE	TRUE	TRUE	TRUE	3	2	2022	1	3	1
FALSE	FALSE	TRUE	TRUE	1	5	2023	1	2	1
FALSE	TRUE	TRUE	FALSE	-1	3.5	2006	2	3	1
TRUE	FALSE	TRUE	TRUE	1	4	2023	2	1	1
FALSE	TRUE	TRUE	FALSE	1	4	2003	2	1	1
FALSE	FALSE	TRUE	TRUE	2	4	2023	2	1	1
FALSE	TRUE	TRUE	FALSE	-1	3	2021	1	2	1
FALSE	TRUE	TRUE	TRUE	1	3	1974	1	2	1
FALSE	TRUE	TRUE	TRUE	1	3.5	2017	2	3	1
FALSE	TRUE	TRUE	FALSE	-1	6	2021	2	1	1
TRUE	TRUE	TRUE	FALSE	-1	4	2012	1	2	1
TRUE	TRUE	TRUE	FALSE	-1	4	2012	1	2	1
TRUE	FALSE	TRUE	FALSE	-1	4	2023	1	1	1
TRUE	TRUE	TRUE	FALSE	5	4	2021	1	3	1
FALSE	FALSE	FALSE	TRUE	2	3	1973	1	2	1
FALSE	FALSE	FALSE	TRUE	3	3	2022	2	3	1
FALSE	FALSE	FALSE	TRUE	3	3	2022	2	3	1
TRUE	TRUE	TRUE	TRUE	2	3.5	2021	1	3	1
FALSE	FALSE	FALSE	TRUE	-1	3	2014	1	2	1
FALSE	FALSE	TRUE	TRUE	1	2	2023	1	2	1
TRUE	TRUE	TRUE	TRUE	2	3	2022	2	1	1
FALSE	FALSE	TRUE	FALSE	-1	4	2011	2	1	1
FALSE	TRUE	TRUE	FALSE	4	3.5	2021	1	2	1
FALSE	TRUE	TRUE	FALSE	-1	10	1966	2	1	1
FALSE	FALSE	TRUE	TRUE	4	4	2022	2	1	1
FALSE	TRUE	FALSE	FALSE	2	3.5	1960	2	1	1
FALSE	TRUE	FALSE	FALSE	2	3.5	1960	2	1	1
FALSE	TRUE	TRUE	FALSE	14	4.5	2014	3	1	1
FALSE	FALSE	FALSE	TRUE	3	4	1906	1	2	1
FALSE	TRUE	TRUE	TRUE	-1	3	2023	1	2	1
TRUE	TRUE	TRUE	FALSE	3	4	2023	3	1	1
FALSE	TRUE	FALSE	TRUE	1	3	2023	1	2	1
FALSE	TRUE	TRUE	TRUE	1	4	2023	1	2	1
FALSE	TRUE	TRUE	FALSE	4	5.5	1979	1	1	1
TRUE	FALSE	TRUE	FALSE	-1	5	2023	1	1	1
TRUE	TRUE	TRUE	FALSE	-1	3	2021	1	3	1
FALSE	TRUE	TRUE	TRUE	-1	5	2021	1	1	1
TRUE	FALSE	TRUE	TRUE	-1	6	2023	2	1	1
TRUE	TRUE	FALSE	FALSE	-1	3	2023	1	2	1
TRUE	TRUE	TRUE	FALSE	-1	4	2023	1	2	1
FALSE	FALSE	FALSE	FALSE	1	17	1967	1	3	1
FALSE	TRUE	TRUE	TRUE	3	3	2021	1	2	1
FALSE	TRUE	FALSE	TRUE	5	5	1956	1	2	1
TRUE	TRUE	TRUE	TRUE	2	4	1973	1	2	1
TRUE	FALSE	FALSE	FALSE	-1	3	2014	1	2	1
FALSE	TRUE	TRUE	TRUE	1	6	2011	1	3	1
FALSE	FALSE	TRUE	TRUE	2	3.5	1974	1	2	1
FALSE	TRUE	TRUE	FALSE	2	4	1977	2	3	1
FALSE	TRUE	TRUE	FALSE	-1	3	2023	1	1	1
FALSE	FALSE	TRUE	TRUE	-1	4.5	2020	1	1	1
TRUE	FALSE	TRUE	FALSE	-1	4.5	2020	1	1	1
FALSE	TRUE	TRUE	FALSE	12	4	2016	1	2	1
TRUE	TRUE	FALSE	TRUE	-1	5	2001	1	2	1
FALSE	TRUE	TRUE	TRUE	4	3.5	2023	2	3	1
FALSE	TRUE	TRUE	TRUE	3	6	1910	1	2	1
FALSE	TRUE	FALSE	TRUE	-1	4	2023	1	2	1
FALSE	TRUE	TRUE	TRUE	1	4	2023	1	2	1
TRUE	TRUE	TRUE	TRUE	2	4	2022	2	1	1
TRUE	TRUE	TRUE	TRUE	3	3	2021	1	2	1
FALSE	FALSE	TRUE	TRUE	2	3	2011	1	2	1
FALSE	TRUE	FALSE	FALSE	-1	4	1880	2	1	1
TRUE	TRUE	FALSE	FALSE	-1	6	1974	2	3	1
FALSE	TRUE	TRUE	FALSE	-1	6	2003	1	2	1
FALSE	TRUE	TRUE	FALSE	-1	5	1900	1	2	1
FALSE	TRUE	TRUE	TRUE	2	4	2021	2	1	1
TRUE	TRUE	TRUE	TRUE	4	3	2021	1	3	1
TRUE	TRUE	TRUE	TRUE	4	4	2021	1	2	1
FALSE	FALSE	FALSE	TRUE	-1	4	2008	1	2	1
FALSE	FALSE	FALSE	TRUE	3	6	2022	2	3	1
FALSE	TRUE	TRUE	FALSE	-1	5	2009	2	1	1
FALSE	FALSE	TRUE	TRUE	-1	7	2011	1	3	1
TRUE	TRUE	FALSE	FALSE	-1	7	2016	2	1	1
TRUE	TRUE	TRUE	TRUE	-1	4	1962	1	2	1
FALSE	TRUE	TRUE	FALSE	6	5	2012	1	2	1
FALSE	TRUE	FALSE	FALSE	-1	8	1961	1	3	1
FALSE	TRUE	TRUE	TRUE	1	5	2013	1	2	1
FALSE	TRUE	TRUE	TRUE	-1	5	2013	1	2	1
TRUE	TRUE	TRUE	FALSE	-1	4	2020	2	1	1
TRUE	TRUE	TRUE	FALSE	-1	10	2003	2	1	0
FALSE	TRUE	FALSE	TRUE	3	2	1973	2	1	1
TRUE	TRUE	FALSE	FALSE	1	3	1985	2	1	1
FALSE	TRUE	TRUE	FALSE	3	3	2003	2	1	1
FALSE	FALSE	FALSE	FALSE	-1	3	1907	2	1	1
FALSE	FALSE	TRUE	FALSE	-1	4	1907	2	1	1
FALSE	TRUE	TRUE	FALSE	1	3	2019	2	1	0
FALSE	TRUE	FALSE	FALSE	-1	2	1997	2	1	1
FALSE	FALSE	TRUE	TRUE	4	1	1967	1	3	0
FALSE	TRUE	TRUE	TRUE	8	3	1974	2	2	0
FALSE	FALSE	FALSE	FALSE	-1	2	1960	3	1	0
FALSE	TRUE	FALSE	FALSE	-1	2	1955	1	2	0
FALSE	FALSE	TRUE	TRUE	6	2	1984	1	2	0
FALSE	TRUE	TRUE	TRUE	-1	2	1965	3	1	0
TRUE	TRUE	TRUE	FALSE	-1	4	1984	3	1	0
FALSE	TRUE	TRUE	TRUE	1	2	2023	2	2	0
TRUE	TRUE	TRUE	TRUE	1	3	2023	3	2	0
FALSE	TRUE	TRUE	TRUE	1	2	2023	2	2	1
TRUE	TRUE	TRUE	TRUE	2	2	2023	3	2	0
TRUE	TRUE	TRUE	TRUE	-1	3	2023	3	2	0
FALSE	TRUE	TRUE	TRUE	-1	2	2021	2	3	1
TRUE	TRUE	TRUE	TRUE	1	3	2023	3	2	0
FALSE	TRUE	TRUE	TRUE	-1	3	1966	3	2	0
FALSE	FALSE	FALSE	FALSE	-1	4	1979	2	3	0
FALSE	TRUE	TRUE	TRUE	3	4	2010	1	2	1
FALSE	TRUE	TRUE	TRUE	-1	2	1976	2	2	0
FALSE	FALSE	TRUE	FALSE	7	1	1973	2	3	0
FALSE	TRUE	TRUE	TRUE	6	1	1972	1	1	0
FALSE	TRUE	FALSE	FALSE	-1	1	1960	3	1	0
FALSE	TRUE	FALSE	FALSE	-1	1	1967	1	3	0
FALSE	FALSE	TRUE	TRUE	2	1	1975	3	1	0
FALSE	TRUE	FALSE	FALSE	-1	1	1967	1	3	0
FALSE	FALSE	TRUE	TRUE	1	1	1971	2	3	0
FALSE	TRUE	TRUE	FALSE	17	1	1973	2	3	0
FALSE	FALSE	TRUE	TRUE	4	3	1974	1	1	0
FALSE	TRUE	TRUE	FALSE	-1	1	1998	2	3	0
FALSE	TRUE	TRUE	FALSE	-1	1	1998	2	3	0
FALSE	FALSE	TRUE	TRUE	3	3	1974	1	1	0
FALSE	FALSE	TRUE	TRUE	-1	1	1994	1	3	0
FALSE	TRUE	TRUE	FALSE	2	1	1973	2	3	0
FALSE	TRUE	FALSE	FALSE	3	1	1960	1	2	0
FALSE	TRUE	TRUE	TRUE	2	1	1974	3	1	0
FALSE	TRUE	FALSE	TRUE	3	2	1996	1	2	0
FALSE	TRUE	TRUE	TRUE	9	2	1967	3	1	0
FALSE	TRUE	TRUE	TRUE	5	1	1974	3	1	0
FALSE	FALSE	FALSE	FALSE	-1	1	1968	1	3	0
FALSE	TRUE	FALSE	FALSE	2	1	1962	2	2	0
FALSE	TRUE	FALSE	FALSE	-1	2	1958	3	2	0
FALSE	TRUE	FALSE	TRUE	3	2	1964	3	1	0
FALSE	TRUE	TRUE	TRUE	3	1	1984	1	3	1
FALSE	TRUE	TRUE	FALSE	-1	1	1981	2	3	0
FALSE	TRUE	FALSE	TRUE	-1	2	1965	3	2	0
TRUE	TRUE	TRUE	FALSE	-1	15	2022	2	3	0
FALSE	TRUE	TRUE	TRUE	5	3	1975	3	2	0
FALSE	TRUE	FALSE	FALSE	5	3	1974	3	2	0
FALSE	TRUE	FALSE	TRUE	5	2	1981	3	1	0
FALSE	FALSE	FALSE	FALSE	4	2	1965	3	2	0
TRUE	TRUE	FALSE	FALSE	1	2	1960	3	1	0
FALSE	FALSE	FALSE	TRUE	-1	1	1963	2	3	1
FALSE	TRUE	TRUE	FALSE	1	2	1976	3	2	0
FALSE	TRUE	TRUE	FALSE	5	1	1959	1	3	1
FALSE	FALSE	FALSE	FALSE	-1	2	1958	3	1	0
FALSE	TRUE	TRUE	FALSE	12	3	1963	1	1	0
FALSE	TRUE	FALSE	FALSE	-1	2	1975	1	1	0
FALSE	TRUE	TRUE	TRUE	11	2	1973	1	3	0
FALSE	TRUE	FALSE	TRUE	1	2	1960	1	2	0
FALSE	TRUE	FALSE	TRUE	1	2	1960	1	2	0
FALSE	TRUE	TRUE	TRUE	-1	1	1972	1	3	0
FALSE	TRUE	FALSE	TRUE	-1	2	1957	3	1	0
FALSE	TRUE	FALSE	TRUE	2	2	1957	3	1	0
TRUE	TRUE	FALSE	TRUE	2	2	1957	3	1	0
FALSE	TRUE	TRUE	TRUE	21	1	1973	1	3	1
FALSE	FALSE	TRUE	TRUE	-1	2	1965	2	2	0
FALSE	TRUE	FALSE	TRUE	-1	2	1996	1	2	0
TRUE	TRUE	TRUE	TRUE	7	2	1972	3	1	0
FALSE	TRUE	TRUE	TRUE	30	1	1973	1	3	1
FALSE	TRUE	FALSE	TRUE	1	3	1960	3	1	0
FALSE	FALSE	FALSE	FALSE	-1	1	2011	1	2	0
FALSE	TRUE	TRUE	FALSE	1	2	1973	2	3	0
FALSE	TRUE	FALSE	FALSE	5	2	1970	1	3	0
FALSE	TRUE	FALSE	FALSE	-1	3	1958	3	2	0
FALSE	TRUE	TRUE	TRUE	7	3	1971	1	1	0
FALSE	TRUE	TRUE	TRUE	14	3	1973	1	3	0
FALSE	FALSE	TRUE	TRUE	1	2.5	1965	2	2	0
FALSE	TRUE	TRUE	TRUE	-1	2	1993	1	2	0
FALSE	TRUE	FALSE	TRUE	1	2	1957	3	1	0
FALSE	FALSE	TRUE	TRUE	6	4	1968	2	2	0
FALSE	TRUE	FALSE	FALSE	-1	2	1973	2	3	0
FALSE	FALSE	FALSE	FALSE	6	4	1968	2	2	0
TRUE	TRUE	FALSE	FALSE	-1	2	1993	1	2	0
FALSE	FALSE	TRUE	TRUE	-1	3	1970	1	1	0
TRUE	TRUE	TRUE	TRUE	-1	3	1975	1	1	0
FALSE	TRUE	FALSE	FALSE	-1	3	1962	2	2	0
FALSE	TRUE	FALSE	FALSE	-1	3	1962	2	2	0
FALSE	TRUE	FALSE	TRUE	-1	3	1966	3	1	0
FALSE	TRUE	TRUE	TRUE	4	2	1963	3	1	0
FALSE	FALSE	TRUE	FALSE	3	2	2020	2	3	0
FALSE	TRUE	FALSE	TRUE	1	1	1974	1	3	0
TRUE	TRUE	FALSE	TRUE	2	2	1957	2	3	0
FALSE	TRUE	FALSE	TRUE	3	2	1968	3	2	0
FALSE	TRUE	FALSE	TRUE	3	1	1955	2	3	0
FALSE	FALSE	FALSE	TRUE	5	3	1966	3	1	0
FALSE	TRUE	TRUE	TRUE	2	3	1968	3	1	0
FALSE	TRUE	FALSE	TRUE	3	2	1957	1	3	0
FALSE	TRUE	TRUE	TRUE	5	2	1959	1	3	0
FALSE	TRUE	TRUE	TRUE	-1	2	1971	3	1	0
FALSE	TRUE	FALSE	TRUE	2	2	1975	3	1	0
FALSE	TRUE	TRUE	FALSE	1	1	2022	1	3	1
FALSE	FALSE	FALSE	TRUE	3	2	1956	2	3	0
FALSE	TRUE	TRUE	TRUE	3	3	1966	3	2	0
FALSE	TRUE	FALSE	FALSE	1	2	1970	3	1	0
FALSE	TRUE	FALSE	TRUE	3	2.5	1957	1	2	0
FALSE	TRUE	TRUE	FALSE	7	2	1965	2	3	0
FALSE	TRUE	TRUE	FALSE	3	2	1957	2	3	0
FALSE	FALSE	FALSE	FALSE	5	2	1938	1	3	0
FALSE	TRUE	FALSE	TRUE	3	3	1969	3	2	0
FALSE	TRUE	TRUE	FALSE	2	3	1966	3	1	0
FALSE	FALSE	TRUE	TRUE	2	3	1961	3	2	0
TRUE	TRUE	FALSE	FALSE	-1	3	1963	1	1	0
FALSE	FALSE	TRUE	TRUE	5	2	1963	3	1	0
TRUE	TRUE	FALSE	TRUE	3	3	1968	3	1	0
FALSE	TRUE	FALSE	TRUE	2	3	1953	3	2	0
FALSE	FALSE	TRUE	TRUE	4	2	1966	1	3	1
FALSE	TRUE	TRUE	TRUE	5	2	1965	3	2	0
FALSE	TRUE	FALSE	TRUE	1	3	1985	1	2	0
FALSE	TRUE	TRUE	FALSE	2	2	1964	2	3	0
FALSE	TRUE	TRUE	FALSE	2	2	1964	2	3	0
FALSE	TRUE	FALSE	FALSE	3	2	1955	1	3	1
FALSE	TRUE	TRUE	FALSE	-1	2	1964	2	3	0
FALSE	FALSE	FALSE	TRUE	-1	1	1980	1	2	0
FALSE	TRUE	FALSE	FALSE	-1	3	1960	3	2	0
FALSE	TRUE	FALSE	TRUE	1	4	1957	3	1	0
FALSE	FALSE	FALSE	FALSE	14	4	1973	2	3	0
TRUE	TRUE	FALSE	TRUE	3	3	1958	3	1	0
TRUE	TRUE	FALSE	FALSE	-1	3	1968	2	2	0
FALSE	TRUE	TRUE	TRUE	3	3	1904	1	3	0
FALSE	TRUE	FALSE	FALSE	3	3	1903	1	3	0
FALSE	TRUE	FALSE	TRUE	2	3	1930	3	1	0
FALSE	TRUE	TRUE	FALSE	-1	4	1968	2	2	0
FALSE	TRUE	TRUE	TRUE	5	3	1974	2	2	0
FALSE	TRUE	TRUE	TRUE	-1	2	2023	2	2	0
FALSE	TRUE	FALSE	TRUE	2	3	1957	3	1	0
FALSE	TRUE	FALSE	TRUE	2	3	1965	2	2	0
TRUE	TRUE	TRUE	TRUE	2	2	1974	1	2	0
TRUE	TRUE	FALSE	TRUE	-1	3	1975	3	1	0
TRUE	FALSE	FALSE	FALSE	-1	2	1966	3	1	0
TRUE	TRUE	FALSE	TRUE	3	2	1965	2	2	0
FALSE	TRUE	FALSE	TRUE	1	3	1993	1	2	0
FALSE	TRUE	TRUE	FALSE	-1	2	1970	1	3	0
FALSE	TRUE	FALSE	TRUE	-1	2	1994	2	2	0
FALSE	TRUE	FALSE	TRUE	1	4	1958	2	3	0
FALSE	FALSE	FALSE	TRUE	2	3	1968	3	1	0
FALSE	TRUE	TRUE	TRUE	-1	2	2023	2	2	0
FALSE	TRUE	FALSE	TRUE	1	3	1993	1	1	0
FALSE	TRUE	FALSE	FALSE	2	3	1923	3	1	0
FALSE	TRUE	FALSE	TRUE	3	4	1966	3	2	0
FALSE	TRUE	FALSE	TRUE	-1	3	1975	2	3	0
FALSE	FALSE	FALSE	TRUE	2	3	1952	3	2	0
FALSE	TRUE	TRUE	TRUE	1	2	2022	2	3	1
FALSE	TRUE	FALSE	TRUE	1	3	1977	2	2	0
FALSE	TRUE	FALSE	TRUE	3	3	1977	2	2	0
TRUE	TRUE	FALSE	TRUE	1	3	1953	1	2	0
FALSE	TRUE	TRUE	TRUE	-1	3	1971	3	1	0
FALSE	TRUE	FALSE	FALSE	3	3	1930	3	1	0
FALSE	FALSE	FALSE	FALSE	5	3	1952	1	3	0
FALSE	TRUE	FALSE	TRUE	-1	3	1974	2	2	0
FALSE	FALSE	FALSE	TRUE	1	3	1966	2	3	0
TRUE	FALSE	TRUE	TRUE	-1	2	1998	2	2	0
FALSE	FALSE	FALSE	FALSE	3	4	1956	3	1	0
FALSE	TRUE	FALSE	TRUE	3	3.5	1974	2	2	0
FALSE	TRUE	FALSE	TRUE	-1	4	2002	2	2	0
FALSE	TRUE	TRUE	TRUE	-1	4	1968	3	1	0
FALSE	FALSE	FALSE	FALSE	3	2	1900	1	3	1
FALSE	TRUE	FALSE	TRUE	-1	2	1959	1	3	0
FALSE	TRUE	TRUE	TRUE	2	3	1956	1	3	0
FALSE	TRUE	FALSE	TRUE	-1	3	1976	1	2	0
FALSE	TRUE	TRUE	TRUE	10	2	1972	2	2	0
FALSE	TRUE	TRUE	TRUE	7	3	1971	2	3	0
FALSE	TRUE	TRUE	TRUE	2	3	1956	1	3	0
TRUE	TRUE	TRUE	TRUE	2	2	2023	3	2	0
FALSE	TRUE	FALSE	TRUE	2	5	1966	1	1	0
FALSE	TRUE	TRUE	FALSE	-1	2	1962	2	3	0
FALSE	TRUE	TRUE	FALSE	-1	3	1975	1	2	0
TRUE	TRUE	FALSE	TRUE	-1	4	1966	2	2	0
FALSE	TRUE	FALSE	TRUE	1	3	1953	1	3	0
FALSE	FALSE	FALSE	FALSE	4	2	1953	1	3	0
FALSE	FALSE	FALSE	TRUE	1	3	1957	2	3	0
FALSE	FALSE	FALSE	FALSE	3	4	1956	3	1	0
TRUE	TRUE	TRUE	TRUE	1	2.5	1973	1	2	0
FALSE	TRUE	TRUE	TRUE	-1	2	2023	2	2	0
FALSE	TRUE	FALSE	TRUE	1	4	1974	2	2	0
TRUE	TRUE	FALSE	TRUE	4	4	1964	3	1	0
TRUE	TRUE	TRUE	TRUE	7	3	1963	3	1	0
FALSE	FALSE	TRUE	TRUE	1	3	1900	2	3	0
FALSE	TRUE	FALSE	FALSE	1	3	1900	2	3	0
FALSE	TRUE	FALSE	TRUE	1	4	1949	3	1	0
FALSE	FALSE	FALSE	TRUE	2	3	1963	2	3	1
